Date,Log
08.05.2020,"61036,GameC,24,3,2.18213"
08.05.2020,"61036,GameC,25,2,1.50018"
08.05.2020,"61036,GameC,26,2,1.766115"
08.05.2020,"61036,GameC,27,2,2.065925"
08.05.2020,"61036,GameC,28,3,1.499705"
08.05.2020,"61036,GameC,29,2,1.433"
08.05.2020,"61036,GameC,30,0,4.017151"
08.05.2020,"61036,GameC,31,1,2.750455"
08.05.2020,"61036,GameC,32,2,1.400155"
08.05.2020,"61036,GameC,33,2,1.76513"
08.05.2020,"61036,GameC,34,3,3.349345"
08.05.2020,"61036,GameC,35,1,1.348855"
08.05.2020,"61036,GameC,36,0,2.467405"
08.05.2020,"61036,GameC,37,1,1.24893"
08.05.2020,"61036,GameC,38,1,1.26591"
08.05.2020,"61036,GameC,39,3,1.6485"
08.05.2020,"61036,GameC,40,0,1.83364"
08.05.2020,"61036,GameC,41,1,1.282625"
09.05.2020,"72137,Q,0,1,7.355484"
09.05.2020,"72137,Q,1,1,7.355484"
09.05.2020,"72137,Q,2,2,7.355484"
09.05.2020,"72137,Q,3,0,10.25391"
09.05.2020,"72137,Q,4,0,8.351954"
09.05.2020,"72137,Q,5,1,4.302745"
09.05.2020,"72137,Q,6,0,3.584991"
09.05.2020,"72137,Q,7,1,3.434395"
09.05.2020,"72137,Q,8,1,4.853149"
09.05.2020,"72137,Q,9,0,7.620659"
09.05.2020,"72137,Q,10,0,7.269639"
09.05.2020,"72137,Q,11,0,4.803912"
09.05.2020,"72137,GameA,0,0,9.404078"
09.05.2020,"72137,GameA,1,3,2.834295"
09.05.2020,"72137,GameA,2,3,2.117595"
09.05.2020,"72137,GameA,3,1,1.300935"
09.05.2020,"72137,GameA,4,3,1.11639"
09.05.2020,"72137,GameA,5,0,1.48225"
09.05.2020,"72137,GameA,6,0,1.884695"
09.05.2020,"72137,GameA,7,2,1.034205"
09.05.2020,"72137,GameA,8,2,1.16651"
09.05.2020,"72137,GameA,9,0,1.50027"
09.05.2020,"72137,GameA,10,0,1.05045"
09.05.2020,"72137,GameA,11,3,1.217125"
09.05.2020,"72137,GameA,12,3,2.618261"
09.05.2020,"72137,GameA,13,2,1.03302"
09.05.2020,"72137,GameA,14,2,1.21546"
09.05.2020,"72137,GameA,15,3,1.099065"
09.05.2020,"72137,GameA,16,0,1.082345"
09.05.2020,"72137,GameA,17,2,1.401135"
09.05.2020,"72137,GameA,18,1,1.117"
09.05.2020,"72137,GameA,19,3,1.30094"
09.05.2020,"72137,GameA,20,0,0.9500049"
09.05.2020,"72137,GameA,21,3,1.11801"
09.05.2020,"72137,GameA,22,3,1.00126"
09.05.2020,"72137,GameA,23,0,2.0492"
09.05.2020,"72137,GameA,24,3,1.485095"
09.05.2020,"72137,GameA,25,2,1.16785"
09.05.2020,"72137,GameA,26,3,1.09967"
09.05.2020,"72137,GameA,27,1,1.214385"
09.05.2020,"72137,GameA,28,2,1.61732"
09.05.2020,"72137,GameA,29,1,1.567155"
09.05.2020,"72137,GameA,30,0,1.833515"
09.05.2020,"72137,GameA,31,3,1.316465"
09.05.2020,"72137,GameA,32,0,2.067846"
09.05.2020,"72137,GameA,33,1,0.933165"
09.05.2020,"72137,GameA,34,3,1.684085"
09.05.2020,"72137,GameA,35,0,1.70194"
09.05.2020,"72137,GameA,36,3,2.63421"
09.05.2020,"72137,GameA,37,0,0.9672601"
09.05.2020,"72137,GameA,38,1,0.83365"
09.05.2020,"72137,GameA,39,2,0.73098"
09.05.2020,"72137,GameA,40,1,1.266595"
09.05.2020,"72137,GameA,41,0,3.102004"
09.05.2020,"72137,GameA,42,2,1.08399"
09.05.2020,"72137,GameA,43,0,1.16698"
09.05.2020,"72137,GameA,44,3,0.8500851"
09.05.2020,"72137,GameA,45,1,0.96581"
09.05.2020,"72137,GameA,46,0,0.9338"
09.05.2020,"72137,GameB,0,1,2.665545"
09.05.2020,"72137,GameB,1,1,1.233775"
09.05.2020,"72137,GameB,2,1,0.81604"
09.05.2020,"72137,GameB,3,0,1.5675"
09.05.2020,"72137,GameB,4,0,1.351575"
09.05.2020,"72137,GameB,5,0,0.600805"
09.05.2020,"72137,GameB,6,1,0.9009199"
09.05.2020,"72137,GameB,7,1,0.70037"
09.05.2020,"72137,GameB,8,0,0.781625"
09.05.2020,"72137,GameB,9,0,0.8172348"
09.05.2020,"72137,GameB,10,1,0.6670551"
09.05.2020,"72137,GameB,11,0,0.9830151"
09.05.2020,"72137,GameB,12,1,1.700535"
09.05.2020,"72137,GameB,13,1,0.616315"
09.05.2020,"72137,GameB,14,0,0.666745"
09.05.2020,"72137,GameB,15,1,0.599695"
09.05.2020,"72137,GameB,16,0,0.933035"
09.05.2020,"72137,GameB,17,0,2.601625"
09.05.2020,"72137,GameB,18,1,0.79901"
09.05.2020,"72137,GameB,19,1,0.7000049"
09.05.2020,"72137,GameB,20,0,0.6500449"
09.05.2020,"72137,GameB,21,0,0.949595"
09.05.2020,"72137,GameB,22,1,1.00096"
09.05.2020,"72137,GameB,23,0,2.368996"
09.05.2020,"72137,GameB,24,1,1.21681"
09.05.2020,"72137,GameB,25,0,0.85004"
09.05.2020,"72137,GameB,26,1,0.7167149"
09.05.2020,"72137,GameB,27,1,0.749975"
09.05.2020,"72137,GameB,28,0,0.7818949"
09.05.2020,"72137,GameB,29,0,1.21801"
09.05.2020,"72137,GameB,30,0,0.8010802"
09.05.2020,"72137,GameB,31,1,0.8836998"
09.05.2020,"72137,GameB,32,0,0.7169998"
09.05.2020,"72137,GameB,33,1,20.09266"
09.05.2020,"72137,GameB,34,0,1.33246"
09.05.2020,"72137,GameB,35,1,0.78266"
09.05.2020,"72137,GameB,36,0,1.117455"
09.05.2020,"72137,GameB,37,0,0.8330051"
09.05.2020,"72137,GameB,38,0,0.8001999"
09.05.2020,"72137,GameB,39,0,0.5834151"
09.05.2020,"72137,GameB,40,1,1.683975"
09.05.2020,"72137,GameB,41,1,1.016385"
09.05.2020,"72137,GameB,42,1,0.7000049"
09.05.2020,"72137,GameB,43,0,1.38589"
09.05.2020,"72137,GameB,44,1,2.134486"
09.05.2020,"72137,GameB,45,0,0.733205"
09.05.2020,"72137,GameB,46,1,0.584605"
09.05.2020,"72137,GameB,47,0,0.600325"
09.05.2020,"72137,GameB,48,1,0.53398"
09.05.2020,"72137,GameB,49,0,2.101295"
09.05.2020,"72137,GameB,50,1,1.1991"
09.05.2020,"72137,GameB,51,0,0.73384"
09.05.2020,"72137,GameB,52,1,0.6830251"
09.05.2020,"72137,GameB,53,0,0.8001001"
09.05.2020,"72137,GameB,54,1,0.8340749"
09.05.2020,"72137,GameB,55,1,0.95098"
09.05.2020,"72137,GameB,56,1,0.750115"
09.05.2020,"72137,GameB,57,1,1.06727"
09.05.2020,"72137,GameB,58,0,0.833955"
09.05.2020,"72137,GameB,59,0,1.21727"
09.05.2020,"72137,GameB,60,1,0.6663299"
09.05.2020,"72137,GameB,61,0,0.767385"
09.05.2020,"72137,GameB,62,1,1.35188"
09.05.2020,"72137,GameB,63,1,0.6333099"
09.05.2020,"72137,GameB,64,1,0.6173549"
09.05.2020,"72137,GameB,65,0,0.7678"
09.05.2020,"72137,GameB,66,1,2.700695"
09.05.2020,"72137,GameB,67,0,0.91665"
09.05.2020,"72137,GameB,68,1,0.69989"
09.05.2020,"72137,GameB,69,0,1.334485"
09.05.2020,"72137,GameB,70,0,0.8339152"
09.05.2020,"72137,GameB,71,1,2.58482"
09.05.2020,"72137,GameB,72,1,0.66678"
09.05.2020,"72137,GameB,73,0,2.95216"
09.05.2020,"72137,GameB,74,0,0.8838201"
09.05.2020,"72137,GameC,0,0,1.85178"
09.05.2020,"72137,GameC,1,1,2.2849"
09.05.2020,"72137,GameC,2,1,0.89878"
09.05.2020,"72137,GameC,3,0,1.182655"
09.05.2020,"72137,GameC,4,0,0.8511751"
09.05.2020,"72137,GameC,5,1,1.482935"
09.05.2020,"72137,GameC,6,0,1.849499"
09.05.2020,"72137,GameC,7,2,2.250909"
09.05.2020,"72137,GameC,8,2,1.10007"
09.05.2020,"72137,GameC,9,3,1.24991"
09.05.2020,"72137,GameC,10,2,0.8846549"
09.05.2020,"72137,GameC,11,0,1.667745"
09.05.2020,"72137,GameC,12,2,0.96762"
09.05.2020,"72137,GameC,13,2,1.21687"
09.05.2020,"72137,GameC,14,2,0.900575"
09.05.2020,"72137,GameC,15,0,1.20005"
09.05.2020,"72137,GameC,16,0,0.93453"
09.05.2020,"72137,GameC,17,1,1.084855"
09.05.2020,"72137,GameC,18,0,1.08224"
09.05.2020,"72137,GameC,19,3,1.234745"
09.05.2020,"72137,GameC,20,2,2.000895"
09.05.2020,"72137,GameC,21,1,1.216935"
09.05.2020,"72137,GameC,22,0,0.916235"
09.05.2020,"72137,GameC,23,1,0.98241"
09.05.2020,"72137,GameC,24,3,2.616624"
09.05.2020,"72137,GameC,25,2,0.9834"
09.05.2020,"72137,GameC,26,2,0.96771"
09.05.2020,"72137,GameC,27,2,1.01674"
09.05.2020,"72137,GameC,28,3,1.402805"
09.05.2020,"72137,GameC,29,2,1.11685"
09.05.2020,"72137,GameC,30,0,1.334675"
09.05.2020,"72137,GameC,31,1,1.000385"
09.05.2020,"72137,GameC,32,3,1.0846"
09.05.2020,"72137,GameC,33,0,0.8836799"
09.05.2020,"72137,GameC,34,3,0.966125"
09.05.2020,"72137,GameC,35,2,2.299525"
09.05.2020,"72137,GameC,36,1,1.15168"
09.05.2020,"72137,GameC,37,0,1.433515"
09.05.2020,"72137,GameC,38,0,1.299695"
09.05.2020,"72137,GameC,39,1,1.55006"
09.05.2020,"72137,GameC,40,2,0.9832249"
09.05.2020,"72137,GameC,41,3,1.03415"
09.05.2020,"72137,F,0,3,4.81824"
09.05.2020,"72137,F,1,3,6.637299"
09.05.2020,"72137,F,2,3,12.73992"
09.05.2020,"72137,F,3,3,19.82533"
09.05.2020,"72137,F,4,3,14.82318"
09.05.2020,"72137,F,5,2,14.04113"
09.05.2020,"72137,F,6,2,4.73435"
09.05.2020,"61036,F,0,3,9.135651"
09.05.2020,"61036,F,1,1,18.33292"
09.05.2020,"61036,F,2,2,22.10276"
09.05.2020,"61036,F,3,2,25.73511"
09.05.2020,"61036,F,4,2,26.65068"
09.05.2020,"61036,F,5,0,10.83393"
09.05.2020,"61036,F,6,1,10.23418"
09.05.2020,"54989,Q,0,0,17.9388"
09.05.2020,"54989,Q,1,1,17.9388"
09.05.2020,"54989,Q,2,2,17.9388"
09.05.2020,"54989,Q,3,1,34.42757"
09.05.2020,"54989,Q,4,1,13.64531"
09.05.2020,"54989,Q,5,1,10.2564"
09.05.2020,"54989,Q,6,1,4.408498"
09.05.2020,"54989,Q,7,0,8.534403"
09.05.2020,"54989,Q,8,2,8.719198"
09.05.2020,"54989,Q,9,0,9.104908"
09.05.2020,"54989,Q,10,1,15.04932"
09.05.2020,"54989,Q,11,0,6.398403"
09.05.2020,"54989,GameA,0,2,5.244598"
09.05.2020,"54989,GameA,1,1,2.756599"
09.05.2020,"54989,GameA,2,3,5.846901"
09.05.2020,"54989,GameA,3,1,1.6204"
09.05.2020,"54989,GameA,4,3,0.9513"
09.05.2020,"54989,GameA,5,0,0.9191"
09.05.2020,"54989,GameA,6,0,0.6674"
09.05.2020,"54989,GameA,7,2,0.6684999"
09.05.2020,"54989,GameA,8,2,1.2042"
09.05.2020,"54989,GameA,9,0,0.7867001"
09.05.2020,"54989,GameA,10,0,0.6348"
09.05.2020,"54989,GameA,11,3,0.8345999"
09.05.2020,"54989,GameA,12,2,0.8014"
09.05.2020,"54989,GameA,13,0,0.7351999"
09.05.2020,"54989,GameA,14,0,1.4698"
09.05.2020,"54989,GameA,15,1,0.9666001"
09.05.2020,"54989,GameA,16,3,0.7172998"
09.05.2020,"54989,GameA,17,0,1.5061"
09.05.2020,"54989,GameA,18,1,1.786799"
09.05.2020,"54989,GameA,19,3,2.0526"
09.05.2020,"54989,GameA,20,0,0.836"
09.05.2020,"54989,GameA,21,3,1.1682"
09.05.2020,"54989,GameA,22,3,1.82"
09.05.2020,"54989,GameA,23,3,3.790399"
09.05.2020,"54989,GameA,24,3,1.3536"
09.05.2020,"54989,GameA,25,2,1.1021"
09.05.2020,"54989,GameA,26,3,0.7954999"
09.05.2020,"54989,GameA,27,1,1.3236"
09.05.2020,"54989,GameA,28,0,1.3671"
09.05.2020,"54989,GameA,29,1,1.903399"
09.05.2020,"54989,GameA,30,0,0.8671999"
09.05.2020,"54989,GameA,31,3,0.8528999"
09.05.2020,"54989,GameA,32,0,1.0856"
09.05.2020,"54989,GameA,33,1,0.9651999"
09.05.2020,"54989,GameA,34,3,2.456599"
09.05.2020,"54989,GameA,35,1,0.9863999"
09.05.2020,"54989,GameA,36,1,2.605899"
09.05.2020,"54989,GameA,37,0,2.1211"
09.05.2020,"54989,GameA,38,1,0.7368999"
09.05.2020,"54989,GameA,39,2,0.7341999"
09.05.2020,"54989,GameA,40,1,0.8383"
09.05.2020,"54989,GameA,41,0,4.174099"
09.05.2020,"54989,GameA,42,1,3.775499"
09.05.2020,"54989,GameA,43,3,2.688699"
09.05.2020,"54989,GameA,44,2,2.188699"
09.05.2020,"54989,GameA,45,1,1.7696"
09.05.2020,"54989,GameA,46,0,1.8203"
09.05.2020,"31634,Q,0,0,8.668003"
09.05.2020,"31634,Q,1,2,8.668003"
09.05.2020,"31634,Q,2,3,8.668003"
09.05.2020,"31634,Q,3,1,19.80008"
09.05.2020,"31634,Q,4,1,10.399"
09.05.2020,"31634,Q,5,0,13.13401"
09.05.2020,"31634,Q,6,0,6.916003"
09.05.2020,"31634,Q,7,0,2.950999"
09.05.2020,"31634,Q,8,0,11.515"
09.05.2020,"31634,Q,9,0,6.568003"
09.05.2020,"31634,Q,10,0,9.182001"
09.05.2020,"31634,Q,11,0,16.85002"
09.05.2020,"31634,GameA,0,2,1.634"
09.05.2020,"31634,GameA,1,3,1.7"
09.05.2020,"31634,GameA,2,1,2.866998"
09.05.2020,"31634,GameA,3,0,0.95"
09.05.2020,"31634,GameA,4,1,4.682001"
09.05.2020,"31634,GameA,5,2,3.232998"
09.05.2020,"31634,GameA,6,0,1.599999"
09.05.2020,"31634,GameA,7,2,1.533"
09.05.2020,"31634,GameA,8,2,0.6669999"
09.05.2020,"31634,GameA,9,0,0.998"
09.05.2020,"31634,GameA,10,0,0.9319999"
09.05.2020,"31634,GameA,11,3,1.216"
09.05.2020,"31634,GameA,12,2,0.817"
09.05.2020,"31634,GameA,13,0,1.232"
09.05.2020,"31634,GameA,14,0,1.133"
09.05.2020,"31634,GameA,15,1,1.049"
09.05.2020,"31634,GameA,16,3,1.133"
09.05.2020,"31634,GameA,17,1,0.8829999"
09.05.2020,"31634,GameA,18,2,1.334"
09.05.2020,"31634,GameA,19,0,4.499999"
09.05.2020,"31634,GameA,20,1,3.382998"
09.05.2020,"31634,GameA,21,1,23.58215"
09.05.2020,"31634,GameA,22,2,2.765999"
09.05.2020,"31634,GameA,23,3,1.701"
09.05.2020,"31634,GameA,24,3,2.000999"
09.05.2020,"31634,GameA,25,2,1.684"
09.05.2020,"31634,GameA,26,3,1.682999"
09.05.2020,"31634,GameA,27,1,1.301"
09.05.2020,"31634,GameA,28,2,2.849999"
09.05.2020,"31634,GameA,29,1,2.399999"
09.05.2020,"31634,GameA,30,0,1.234"
09.05.2020,"31634,GameA,31,3,1.4"
09.05.2020,"31634,GameA,32,0,2.216999"
09.05.2020,"31634,GameA,33,1,1.631999"
09.05.2020,"31634,GameA,34,3,1.483"
09.05.2020,"31634,GameA,35,1,3.249999"
09.05.2020,"31634,GameA,36,3,1.25"
09.05.2020,"31634,GameA,37,0,1.633"
09.05.2020,"31634,GameA,38,1,1.751"
09.05.2020,"31634,GameA,39,2,1.232"
09.05.2020,"31634,GameA,40,1,0.966"
09.05.2020,"31634,GameA,41,1,2.532999"
09.05.2020,"31634,GameA,42,1,1.55"
09.05.2020,"31634,GameA,43,0,4.132998"
09.05.2020,"31634,GameA,44,2,1.849"
09.05.2020,"31634,GameA,45,0,1.967"
09.05.2020,"31634,GameA,46,3,1.6"
09.05.2020,"31634,GameB,0,1,3.316998"
09.05.2020,"31634,GameB,1,1,0.8339999"
09.05.2020,"31634,GameB,2,1,0.449"
09.05.2020,"31634,GameB,3,1,0.334"
09.05.2020,"31634,GameB,4,0,1.466"
09.05.2020,"31634,GameB,5,0,0.934"
09.05.2020,"31634,GameB,6,0,2.765999"
09.05.2020,"31634,GameB,7,1,0.9989999"
09.05.2020,"31634,GameB,8,0,0.9839998"
09.05.2020,"31634,GameB,9,0,1.366"
09.05.2020,"31634,GameB,10,1,0.6999999"
09.05.2020,"31634,GameB,11,0,0.85"
09.05.2020,"31634,GameB,12,1,0.9349999"
09.05.2020,"31634,GameB,13,0,1.099"
09.05.2020,"31634,GameB,14,1,1.134"
09.05.2020,"31634,GameB,15,1,1.717999"
09.05.2020,"31634,GameB,16,0,1.267"
09.05.2020,"31634,GameB,17,0,0.9509999"
09.05.2020,"31634,GameB,18,1,0.867"
09.05.2020,"31634,GameB,19,1,0.834"
09.05.2020,"31634,GameB,20,0,0.9499999"
09.05.2020,"31634,GameB,21,0,3.465999"
09.05.2020,"31634,GameB,22,0,1.366"
09.05.2020,"31634,GameB,23,0,1.35"
09.05.2020,"31634,GameB,24,1,1.534"
09.05.2020,"31634,GameB,25,1,2.499999"
09.05.2020,"31634,GameB,26,0,1.083"
09.05.2020,"31634,GameB,27,1,2.133"
09.05.2020,"31634,GameB,28,0,1.267"
09.05.2020,"31634,GameB,29,0,0.8659998"
09.05.2020,"31634,GameB,30,0,0.7489999"
09.05.2020,"31634,GameB,31,1,0.6499999"
09.05.2020,"31634,GameB,32,1,2.514999"
09.05.2020,"31634,GameB,33,1,15.284"
09.05.2020,"31634,GameB,34,0,0.818"
09.05.2020,"31634,GameB,35,0,0.433"
09.05.2020,"31634,GameB,36,0,0.684"
09.05.2020,"31634,GameB,37,0,0.6339999"
09.05.2020,"31634,GameB,38,0,0.483"
09.05.2020,"31634,GameB,39,0,0.6319999"
09.05.2020,"31634,GameB,40,1,1.433"
09.05.2020,"31634,GameB,41,1,0.45"
09.05.2020,"31634,GameB,42,1,0.4"
09.05.2020,"31634,GameB,43,1,0.417"
09.05.2020,"31634,GameB,44,1,0.449"
09.05.2020,"31634,GameB,45,0,0.55"
09.05.2020,"31634,GameB,46,1,0.583"
09.05.2020,"31634,GameB,47,0,0.818"
09.05.2020,"31634,GameB,48,1,0.6679999"
09.05.2020,"31634,GameB,49,0,1.466"
09.05.2020,"31634,GameB,50,1,1.683"
09.05.2020,"31634,GameB,51,0,0.833"
09.05.2020,"31634,GameB,52,1,0.6169999"
09.05.2020,"31634,GameB,53,0,0.65"
09.05.2020,"31634,GameB,54,1,0.683"
09.05.2020,"31634,GameB,55,1,0.933"
09.05.2020,"31634,GameB,56,0,3.165999"
09.05.2020,"31634,GameB,57,1,0.683"
09.05.2020,"31634,GameB,58,0,0.917"
09.05.2020,"31634,GameB,59,0,5.916001"
09.05.2020,"31634,GameB,60,1,1.117"
09.05.2020,"31634,GameB,61,0,0.6339999"
09.05.2020,"31634,GameB,62,1,1.2"
09.05.2020,"31634,GameB,63,1,0.7169999"
09.05.2020,"31634,GameB,64,1,0.7499999"
09.05.2020,"31634,GameB,65,0,0.7169999"
09.05.2020,"31634,GameB,66,1,2.732999"
09.05.2020,"31634,GameB,67,0,3.049999"
09.05.2020,"31634,GameB,68,1,0.667"
09.05.2020,"31634,GameB,69,1,2.115"
09.05.2020,"31634,GameB,70,1,0.783"
09.05.2020,"31634,GameB,71,0,1.551"
09.05.2020,"31634,GameB,72,1,2.550999"
09.05.2020,"31634,GameB,73,1,1.067"
09.05.2020,"31634,GameB,74,0,1.383"
09.05.2020,"31634,GameC,0,1,1.516"
09.05.2020,"31634,GameC,1,3,1.451"
09.05.2020,"31634,GameC,2,3,1.517"
09.05.2020,"31634,GameC,3,2,1.982999"
09.05.2020,"31634,GameC,4,0,0.8830001"
09.05.2020,"31634,GameC,5,1,1.082"
09.05.2020,"31634,GameC,6,2,1.751"
09.05.2020,"31634,GameC,7,0,1.133"
09.05.2020,"31634,GameC,8,2,1.066"
09.05.2020,"31634,GameC,9,3,1.082"
09.05.2020,"31634,GameC,10,2,1.117"
09.05.2020,"31634,GameC,11,0,1.517"
09.05.2020,"31634,GameC,12,2,0.9170001"
09.05.2020,"31634,GameC,13,2,0.767"
09.05.2020,"31634,GameC,14,2,1.217"
09.05.2020,"31634,GameC,15,2,1.083"
09.05.2020,"31634,GameC,16,1,1.501"
09.05.2020,"31634,GameC,17,1,2.349999"
09.05.2020,"31634,GameC,18,0,1.433"
09.05.2020,"31634,GameC,19,1,1.467"
09.05.2020,"31634,GameC,20,2,1.382"
09.05.2020,"31634,GameC,21,2,1.584"
09.05.2020,"31634,GameC,22,0,2.332999"
09.05.2020,"31634,GameC,23,1,1.367"
09.05.2020,"31634,GameC,24,2,0.9999999"
09.05.2020,"31634,GameC,25,2,1.316"
09.05.2020,"31634,GameC,26,2,2.381999"
09.05.2020,"31634,GameC,27,2,0.7319999"
09.05.2020,"31634,GameC,28,3,1.417"
09.05.2020,"31634,GameC,29,0,1.317"
09.05.2020,"31634,GameC,30,3,5.883003"
09.05.2020,"31634,GameC,31,1,1.534"
09.05.2020,"31634,GameC,32,2,1.683"
09.05.2020,"31634,GameC,33,3,1.351"
09.05.2020,"31634,GameC,34,3,1.55"
09.05.2020,"31634,GameC,35,1,1.2"
09.05.2020,"31634,GameC,36,1,1.901"
09.05.2020,"31634,GameC,37,0,1.049"
09.05.2020,"31634,GameC,38,0,0.5329999"
09.05.2020,"31634,GameC,39,2,1.882"
09.05.2020,"31634,GameC,40,3,3.582998"
09.05.2020,"31634,GameC,41,3,1"
09.05.2020,"50469,Q,0,0,13.25199"
09.05.2020,"50469,Q,1,1,13.25199"
09.05.2020,"50469,Q,2,2,13.25199"
09.05.2020,"50469,Q,3,1,43.29714"
09.05.2020,"50469,Q,4,1,9.049776"
09.05.2020,"50469,Q,5,1,5.049274"
09.05.2020,"50469,Q,6,1,7.582875"
09.05.2020,"50469,Q,7,0,2.666941"
09.05.2020,"50469,Q,8,2,5.549261"
09.05.2020,"50469,Q,9,0,3.951553"
09.05.2020,"50469,Q,10,0,5.981835"
09.05.2020,"50469,Q,11,0,3.73226"
09.05.2020,"50469,GameA,0,2,2.366839"
09.05.2020,"50469,GameA,1,3,1.61648"
09.05.2020,"50469,GameA,2,0,1.76661"
09.05.2020,"50469,GameA,3,0,1.43286"
09.05.2020,"50469,GameA,4,3,1.63314"
09.05.2020,"50469,GameA,5,0,1.46674"
09.05.2020,"50469,GameA,6,0,1.532895"
09.05.2020,"50469,GameA,7,2,1.58328"
09.05.2020,"50469,GameA,8,2,0.8497149"
09.05.2020,"50469,GameA,9,0,1.38351"
09.05.2020,"50469,GameA,10,0,2.083105"
09.05.2020,"50469,GameA,11,3,1.54996"
09.05.2020,"50469,GameA,12,3,2.100296"
09.05.2020,"50469,GameA,13,2,1.18263"
09.05.2020,"50469,GameA,14,2,0.999525"
09.05.2020,"50469,GameA,15,3,1.466295"
09.05.2020,"50469,GameA,16,0,1.733205"
09.05.2020,"50469,GameA,17,2,1.500125"
09.05.2020,"50469,GameA,18,1,1.849925"
09.05.2020,"50469,GameA,19,3,1.582995"
09.05.2020,"50469,GameA,20,0,1.349875"
09.05.2020,"50469,GameA,21,3,1.549945"
09.05.2020,"50469,GameA,22,3,1.11681"
09.05.2020,"50469,GameA,23,3,1.63341"
09.05.2020,"50469,GameA,24,3,1.63321"
09.05.2020,"50469,GameA,25,2,1.94993"
09.05.2020,"50469,GameA,26,3,1.533235"
09.05.2020,"50469,GameA,27,1,1.44987"
09.05.2020,"50469,GameA,28,0,2.583195"
09.05.2020,"50469,GameA,29,1,1.650005"
09.05.2020,"50469,GameA,30,0,2.53311"
09.05.2020,"50469,GameA,31,3,1.482975"
09.05.2020,"50469,GameA,32,0,1.832885"
09.05.2020,"50469,GameA,33,1,1.833285"
09.05.2020,"50469,GameA,34,3,2.216306"
09.05.2020,"50469,GameA,35,1,1.516645"
09.05.2020,"50469,GameA,36,3,2.434026"
09.05.2020,"50469,GameA,37,0,1.73336"
09.05.2020,"50469,GameA,38,1,1.349615"
09.05.2020,"50469,GameA,39,2,1.216935"
09.05.2020,"50469,GameA,40,1,1.14992"
09.05.2020,"50469,GameA,41,2,1.699765"
09.05.2020,"50469,GameA,42,3,2.699785"
09.05.2020,"50469,GameA,43,0,4.833079"
09.05.2020,"50469,GameA,44,3,1.699989"
09.05.2020,"50469,GameA,45,1,1.45009"
09.05.2020,"50469,GameA,46,0,1.64994"
09.05.2020,"50469,GameB,0,1,3.184975"
09.05.2020,"50469,GameB,1,1,0.8667451"
09.05.2020,"50469,GameB,2,1,0.949775"
09.05.2020,"50469,GameB,3,0,1.78304"
09.05.2020,"50469,GameB,4,0,2.316229"
09.05.2020,"50469,GameB,5,1,1.649655"
09.05.2020,"50469,GameB,6,0,1.149755"
09.05.2020,"50469,GameB,7,1,1.14973"
09.05.2020,"50469,GameB,8,0,1.0664"
09.05.2020,"50469,GameB,9,0,1.016235"
09.05.2020,"50469,GameB,10,1,0.7996699"
09.05.2020,"50469,GameB,11,0,0.79995"
09.05.2020,"50469,GameB,12,1,2.333015"
09.05.2020,"50469,GameB,13,1,0.6996199"
09.05.2020,"50469,GameB,14,0,0.73265"
09.05.2020,"50469,GameB,15,1,0.916425"
09.05.2020,"50469,GameB,16,0,0.7161851"
09.05.2020,"50469,GameB,17,0,1.18296"
09.05.2020,"50469,GameB,18,1,0.8330149"
09.05.2020,"50469,GameB,19,1,1.216455"
09.05.2020,"50469,GameB,20,0,1.099965"
09.05.2020,"50469,GameB,21,0,2.29957"
09.05.2020,"50469,GameB,22,1,1.333155"
09.05.2020,"50469,GameB,23,0,1.916815"
09.05.2020,"50469,GameB,24,1,0.68305"
09.05.2020,"50469,GameB,25,0,0.8502251"
09.05.2020,"50469,GameB,26,1,0.6167049"
09.05.2020,"50469,GameB,27,1,0.69994"
09.05.2020,"50469,GameB,28,0,0.76664"
09.05.2020,"50469,GameB,29,0,0.9495549"
09.05.2020,"50469,GameB,30,0,0.9500052"
09.05.2020,"50469,GameB,31,1,1.11645"
09.05.2020,"50469,GameB,32,0,0.583275"
09.05.2020,"50469,GameB,33,1,29.44794"
09.05.2020,"50469,GameB,34,0,2.616889"
09.05.2020,"50469,GameB,35,0,1.649516"
09.05.2020,"50469,GameB,36,1,2.14991"
09.05.2020,"50469,GameB,37,1,2.08313"
09.05.2020,"50469,GameB,38,0,1.850265"
09.05.2020,"50469,GameB,39,0,4.416441"
09.05.2020,"50469,GameB,40,0,1.19982"
09.05.2020,"50469,GameB,41,0,1.49979"
09.05.2020,"50469,GameB,42,0,3.467034"
09.05.2020,"50469,GameB,43,0,1.13318"
09.05.2020,"50469,GameB,44,0,1.1167"
09.05.2020,"50469,GameB,45,1,0.799825"
09.05.2020,"50469,GameB,46,1,1.632791"
09.05.2020,"50469,GameB,47,0,1.783445"
09.05.2020,"50469,GameB,48,1,1.299945"
09.05.2020,"50469,GameB,49,0,1.71649"
09.05.2020,"50469,GameB,50,0,1.883185"
09.05.2020,"50469,GameB,51,0,2.01601"
09.05.2020,"50469,GameB,52,1,0.6671849"
09.05.2020,"50469,GameB,53,0,1.11651"
09.05.2020,"50469,GameB,54,1,0.6662149"
09.05.2020,"50469,GameB,55,1,1.2665"
09.05.2020,"50469,GameB,56,1,0.766775"
09.05.2020,"50469,GameB,57,1,1.116175"
09.05.2020,"50469,GameB,58,0,1.33339"
09.05.2020,"50469,GameB,59,0,1.533595"
09.05.2020,"50469,GameB,60,1,1.266495"
09.05.2020,"50469,GameB,61,0,0.9664399"
